id_alignrec,degree_alignrec,id_anchor,degree_anchor,id_alignrec_anchor,degree_alignrec_anchor
2399,200,2609,74,2612,94
2474,174,2607,200,2611,48
2447,200,2605,200,2607,200
2453,200,2603,171,2619,79
2452,156,2602,76,2408,200
2451,108,2414,175,2414,175
2450,190,2410,200,1493,200
2449,185,1495,200,1393,200
2448,105,1395,200,1396,200
2326,200,1390,66,1387,200
2328,200,1391,200,1389,200
1559,200,1392,200,1390,66
2385,200,1393,200,1391,200
2362,127,1394,58,1392,200
2376,200,1405,200,1394,58
2379,84,1397,154,2413,200
2398,200,2437,200,1388,200
2388,185,1398,200,1498,200
2395,200,1399,179,1499,200
2394,200,1400,200,1500,200
2393,200,1402,200,1603,43
2392,200,1403,200,1604,200
2391,200,1396,200,1386,53
2390,99,1389,200,1385,195
2387,200,1404,123,1383,200
2380,200,1406,200,1382,200
2386,200,1387,200,1379,200
2384,200,1416,200,1378,173
2358,56,1422,200,1395,200
2383,200,1421,200,1397,154
2382,200,1420,200,1376,56
2381,200,1419,200,1407,200
2361,200,1418,200,1414,155
2360,200,1417,200,1413,200
2359,200,1415,200,1412,191
2330,75,1407,200,1411,200
2339,200,1414,155,1409,200
2338,95,1413,200,1408,59
2337,200,1412,191,1406,200
2336,200,1411,200,1606,200
2334,200,1506,200,1607,200
2331,114,1507,200,1608,200
2329,33,1508,133,1585,47
2446,34,1607,200,1621,200
2455,200,1602,200,1619,59
2445,107,1601,200,1581,200
2426,200,1599,41,1590,200
2436,200,1598,200,1597,124
2408,200,1597,124,1596,161
2407,200,1595,157,1595,157
2405,90,1606,200,1594,200
2403,200,1594,200,1592,200
2402,200,1592,200,1591,200
2401,200,1591,200,1589,200
2419,200,1590,200,1599,41
2420,200,1589,200,1588,200
2421,34,1588,200,1587,87
2422,136,1604,200,1584,200
2423,145,1623,152,1609,200
2424,200,1609,200,1583,111
2425,52,1616,200,1582,182
2427,200,1622,200,1598,200
2444,200,1621,200,1601,200
2428,94,1620,163,1618,200
2429,49,1619,59,1611,47
2430,66,1618,200,1617,200
2431,200,1617,200,1616,200
2432,200,1615,190,1615,190
2433,200,1608,200,1614,193
2434,200,1614,193,1613,200
2435,149,1613,200,1612,58
1996,200,1612,58,1610,183
1992,124,1611,47,1602,200
1346,200,1610,183,1398,200
1556,200,1409,200,1405,200
1562,200,1408,59,1404,123
1561,200,1388,200,1470,172
2409,200,1472,200,1364,200
2412,62,1423,200,1363,200
2414,175,1424,200,1362,200
2415,163,1425,200,1361,200
2443,200,1476,200,1360,134
2442,200,1485,200,1415,200
2441,200,1484,187,1416,200
2440,173,1483,200,1417,200
2454,195,1482,65,1468,180
2456,186,1480,200,1475,200
2400,117,1477,176,1474,200
2467,125,1475,200,1473,200
2473,200,1487,200,1472,200
2472,200,1474,200,1471,103
2471,200,1473,200,1467,200
2470,195,1471,103,1359,200
2469,153,1369,200,1477,176
2468,200,1470,172,1466,200
2466,194,1468,180,1465,200
2457,200,1486,200,1464,200
2465,183,1488,49,1463,200
2464,157,1426,200,1462,200
2463,200,1497,200,1461,200
2461,200,1503,200,1476,200
2460,100,1502,200,1480,200
2459,188,1501,149,1418,200
2439,194,1500,200,1490,200
2438,200,1499,200,1496,200
2437,200,1498,200,1495,200
2410,200,1496,200,1494,200
2418,200,1489,154,1365,200
2417,200,1368,200,1366,200
2416,200,1371,188,1403,200
2363,200,1386,53,1357,174
2364,200,1350,200,1402,200
2365,53,1505,200,1400,200
2556,200,1357,174,1399,179
2499,32,1363,200,1377,77
2500,200,1362,200,1375,49
2501,200,1361,200,1497,200
2502,129,1360,134,1348,180
2503,37,1359,200,1355,200
2506,117,1358,164,1354,200
2507,200,1356,200,1352,174
2508,200,1365,200,1351,200
2510,200,1355,200,1350,200
2511,68,1354,200,1349,200
2512,200,1352,174,1347,57
2514,60,1351,200,1345,200
2515,200,1349,200,1368,200
2554,67,1372,200,1344,200
2477,200,1364,200,1342,106
2616,37,1366,200,1341,200
2607,200,1385,195,1340,111
2615,106,1376,56,1339,97
2613,200,1384,200,1356,200
2612,94,1383,200,1358,164
2611,48,1382,200,1374,86
2609,74,1379,200,1367,200
2608,100,1378,173,1373,200
2606,151,1377,77,1372,200
2617,50,1375,49,1371,188
2605,200,1367,200,1370,200
2603,171,1374,86,1369,200
2602,76,1373,200,1642,200
2600,152,1603,43,1643,98
2599,200,1596,161,1644,200
2498,99,1587,87,1541,200
2497,200,1580,200,1554,200
2496,200,1567,200,1553,161
2495,200,1555,200,1552,60
2550,195,1554,200,1551,157
2549,200,1553,161,1549,200
2548,76,1552,60,1559,200
2546,153,1551,157,1548,200
2539,139,1550,200,1547,200
2545,200,1566,200,1546,176
2544,200,1568,200,1545,200
2543,20,1548,200,1544,58
2542,90,1577,190,1543,200
2541,119,1583,111,1557,194
2540,200,1582,182,1560,177
2519,184,1581,200,1571,42
2518,200,1579,189,1556,200
2517,200,1559,200,1577,190
1311,128,1578,200,1576,200
2494,200,1576,200,1575,200
2493,200,1569,200,1574,200
2492,200,1575,200,1573,200
2491,146,1574,200,1572,200
2490,200,1573,200,1570,70
2489,77,1572,200,1561,200
2485,200,1571,42,1569,200
2516,200,1570,70,1568,200
2484,200,1549,200,1567,200
2483,200,1547,200,1566,200
2482,200,1585,47,1564,200
2481,82,1516,200,1562,200
2480,200,1524,200,1555,200
2479,200,1556,200,1550,200
2598,200,1560,177,1540,200
2618,97,1521,200,2419,200
2366,200,2427,200,2412,62
2591,200,2409,200,2410,200
2575,200,2408,200,2409,200
2576,180,2407,200,2407,200
2577,200,2405,90,2434,200
2578,200,2404,200,2405,90
2579,200,2403,200,2404,200
2580,200,2419,200,2403,200
2581,127,2420,200,2402,200
2582,200,2421,34,2401,200
2583,200,2422,136,2400,117
2584,200,2423,145,2416,200
2585,200,2424,200,2417,200
2588,200,2425,52,2418,200
2589,200,2426,200,2420,200
2590,200,2428,94,1989,200
2592,200,1561,200,2421,34
2557,200,2430,66,2422,136
2593,200,2431,200,2423,145
2478,200,2432,200,2424,200
2476,200,2433,200,2425,52
2322,154,2434,200,2426,200
2369,200,2435,149,2427,200
2375,106,2436,200,2428,94
2374,200,1999,200,2430,66
2373,200,1996,200,2431,200
2372,200,1348,180,2432,200
2371,200,1557,194,2433,200
2370,200,1564,200,1991,200
2368,200,1563,200,1990,200
2378,184,1562,200,1542,200
2367,200,1523,191,1579,189
2558,200,1520,200,1645,200
2560,104,1624,200,1623,152
2561,200,1653,200,1988,193
2562,200,1638,200,1630,200
2627,200,1637,76,1637,76
2633,97,1636,200,1636,200
2632,200,1634,61,1635,127
2631,200,1643,98,1634,61
2630,200,1632,200,1632,200
2629,180,1631,113,1631,113
2628,200,1630,200,1629,107
2626,200,1629,107,1639,200
2619,79,1628,117,1628,117
2625,200,1627,200,1626,140
2624,112,1642,200,1625,200
2623,58,1644,200,1624,200
2622,200,1625,200,1622,200
2621,200,1660,200,1578,200
2620,200,1640,200,1638,200
2597,200,1659,91,1640,200
2596,200,1657,197,1620,163
2595,200,1656,133,1649,200
2566,200,1655,69,1655,69
2574,200,1654,200,1654,200
2572,200,1652,200,1653,200
2570,200,1645,200,1652,200
2569,200,1651,38,1651,38
2568,200,1650,200,1650,200
2567,117,1649,200,1648,200
2565,200,1648,200,1641,82
2594,78,1647,200,1647,200
2564,149,1646,200,1646,200
2563,200,1626,140,1580,200
1560,177,1639,200,1521,200
1558,200,1641,82,1509,200
1453,200,1519,200,1516,200
1351,200,1544,58,1515,164
1408,59,1518,200,1514,184
1386,53,1515,164,1513,200
1385,195,1527,20,1512,200
1383,200,1514,184,1511,200
1355,200,1513,200,1510,99
1362,200,1512,200,1508,133
1361,200,1511,200,1518,200
1360,134,1510,99,1507,200
1359,200,1509,200,1506,200
1358,164,1526,200,1505,200
1356,200,1528,77,1503,200
1354,200,1546,176,1502,200
1382,200,1539,200,1501,149
1352,174,1545,200,1519,200
1350,200,1543,200,1523,191
1411,200,1635,127,1538,200
1349,200,1542,200,1530,200
1348,180,1541,200,1537,200
1347,57,1540,200,1536,188
1363,200,1538,200,1535,200
1364,200,1529,200,1533,200
1365,200,1537,200,1532,200
1366,200,1535,200,1531,200
1367,200,1533,200,1529,200
1368,200,1532,200,1520,200
1369,200,1531,200,1528,77
1370,200,1530,200,1527,20
1371,188,1584,200,1526,200
1372,200,1586,200,1524,200
1373,200,1663,200,1186,200
1409,200,1195,122,4899,200
1412,191,4900,200,1216,200
1557,194,1197,200,4766,200
1389,200,4780,200,4775,200
1505,200,4792,200,4760,200
1503,200,4793,200,4761,200
1396,200,4794,43,4762,200
1403,200,4795,200,4763,200
1402,200,4789,200,4765,200
1400,200,4761,200,4776,200
1399,179,4778,200,3083,97
1398,200,3099,200,4767,168
1397,154,4764,200,4769,180
1394,58,4765,200,4770,200
1405,200,4766,200,4771,200
1392,200,4767,168,4772,200
1391,200,4768,80,4773,68
1390,66,4769,180,4777,200
1388,200,4791,200,4758,200
1413,200,4790,200,4786,200
1387,200,4788,200,4792,200
1404,123,4781,200,4791,200
1406,200,4787,200,4790,200
1425,200,4786,200,4789,200
1416,200,4785,200,4788,200
1423,200,4784,200,4787,200
1422,200,4783,200,4785,200
1421,200,4782,200,4778,200
1420,200,4763,200,4784,200
1418,200,4760,200,4783,200
1417,200,4797,200,4782,200
1415,200,4732,106,4781,200
1407,200,4738,200,4780,200
1414,155,4737,105,4779,200
1374,86,4736,38,4774,200
1375,49,4779,200,4768,80
1376,56,4770,200,3930,200
1438,200,4772,200,3086,200
1492,61,3090,200,3081,200
1491,200,3068,92,3080,200
1490,200,3067,101,3078,200
1489,154,3066,200,3077,59
1488,49,3065,200,3072,200
1467,200,3064,200,3103,71
1466,200,3081,200,3071,147
1465,200,3082,200,3070,164
1437,110,3083,97,3068,92
1443,200,3084,169,3067,101
1442,200,3085,200,3066,200
1441,200,3086,200,3065,200
1440,200,3087,200,3084,169
1439,75,3088,46,3085,200
1436,200,3089,200,3088,46
1377,77,3091,36,3929,200
1464,200,4773,68,3089,200
1435,200,3092,200,3090,200
1434,200,3093,96,3091,36
1433,116,3094,200,3092,200
1431,200,3095,200,3093,96
1430,167,3096,200,3094,200
1429,200,3097,200,3095,200
1444,200,3917,200,3096,200
1446,194,3919,62,3097,200
1447,200,3920,42,3099,200
1448,200,4771,200,3100,200
1449,200,4777,200,3101,200
1451,200,4776,200,3102,200
1452,200,4775,200,3928,200
1493,200,4774,200,4759,200
1487,200,4735,200,4756,200
1494,200,4734,200,4794,43
1496,200,4733,200,4837,200
1378,173,4873,200,4875,200
1379,200,4847,200,4846,99
1424,200,4845,200,4852,200
1427,200,4854,200,4851,200
1502,200,4844,200,4850,200
1475,200,4843,200,4849,200
1483,200,4842,200,4848,200
1482,65,4840,200,4847,200
1480,200,4839,200,4845,200
1479,200,4838,197,4854,200
1477,176,4853,200,4844,200
1476,200,4855,200,4842,200
1474,200,4836,200,4840,200
1485,200,4867,200,4838,197
1473,200,4874,77,4836,200
1472,200,4872,200,4793,200
1471,103,4849,200,4853,200
1470,172,4871,200,4855,200
1469,200,4870,200,4834,200
1468,180,4868,200,4866,200
1484,187,4866,200,4873,200
1486,200,4856,200,4872,200
1428,200,4865,200,4871,200
1495,200,4864,200,4870,200
1501,149,4863,200,4868,200
1500,200,4861,200,4867,200
1499,200,4860,200,4865,200
1498,200,4859,200,4856,200
1497,200,4837,200,4864,200
1506,200,4835,200,4863,200
1622,200,4799,200,4795,200
1621,200,4848,200,4741,200
1537,200,4850,200,4729,200
1519,200,4731,200,4736,38
1518,200,4754,200,4735,200
1516,200,4741,200,4734,200
1513,200,4730,200,4733,200
1526,200,4729,200,4732,106
1512,200,4728,200,4731,200
1511,200,4727,156,4730,200
1510,99,4726,200,4728,200
1509,200,4725,200,4737,105
1508,133,4740,200,4727,156
1507,200,4742,200,4726,200
1524,200,4759,200,4725,200
1527,20,4751,200,4724,200
1545,200,4758,200,4723,200
1544,58,4756,200,4722,167
1587,87,4755,101,4738,200
1543,200,4753,200,4742,200
1542,200,4851,200,4755,101
1541,200,4752,200,4748,200
1540,200,4750,200,4754,200
1538,200,4743,200,4753,200
1536,188,4749,37,4752,200
1528,77,4748,200,4751,200
1535,200,4747,76,4750,200
1533,200,4746,200,4749,37
1532,200,4745,176,4747,76
1531,200,4744,200,4740,200
1530,200,4796,200,4746,200
1529,200,4798,200,4745,176
1583,111,4876,200,4744,200
1520,200,4846,99,4743,200
1521,200,4852,200,3082,200
1523,191,3069,200,3075,200
1514,184,3070,164,5191,200
1555,200,5199,200,3043,100
1566,200,3054,200,3058,200
1554,200,3048,200,3059,200
1553,161,3049,200,3060,200
1552,60,3043,100,3054,200
1551,157,3050,196,3024,200
1550,200,3052,200,3045,200
1549,200,3053,200,3026,200
1564,200,3056,200,3105,200
1567,200,3072,200,3027,200
1547,200,3057,200,3028,200
1576,200,3058,200,3029,200
1582,182,3051,200,3031,200
1581,200,3023,200,3032,200
1580,200,3042,200,3044,200
1579,189,3040,200,3057,200
1578,200,3047,60,3056,200
1577,190,3046,200,3055,200
1575,200,3045,200,3053,200
1568,200,3044,200,3046,200
1574,200,3024,200,3052,200
1573,200,3022,169,3051,200
1572,200,3140,81,3050,196
1571,42,2993,200,3049,200
1570,70,2999,200,3048,200
1569,200,2998,200,3047,60
1548,200,2997,200,3025,200
1546,176,2996,200,3023,200
1991,200,2995,200,3146,58
1584,200,2994,200,2992,199
1635,127,2992,199,2998,200
1620,163,3002,76,2997,200
1590,200,2991,200,3034,200
1624,200,3025,200,3036,200
1597,124,3026,200,3037,200
1604,200,3027,200,3255,85
1603,43,3239,156,3230,200
1602,200,3254,200,3229,200
1600,45,3246,42,3228,112
1599,41,3253,22,3227,111
1598,200,3252,47,3226,200
1596,161,3251,182,3241,183
1623,152,3250,200,3243,49
1595,157,3249,200,3262,200
1594,200,3248,200,3254,200
1592,200,3245,200,3261,200
1591,200,3237,200,3260,200
1589,200,3244,200,3259,200
1641,82,3243,49,3258,200
1606,200,3242,182,3257,200
1607,200,3241,183,3253,22
1608,200,3238,139,3038,200
1609,200,3028,200,3245,200
1610,183,3143,200,3252,47
1611,47,3142,200,3251,182
1612,58,3141,200,3250,200
1613,200,3033,148,3249,200
1614,193,3039,190,3248,200
1615,190,3038,200,3246,42
1616,200,3037,200,3149,200
1617,200,3036,200,3148,117
1618,200,3035,200,3147,123
1619,59,3034,200,3035,200
1625,200,3032,200,3042,200
1626,140,3041,200,3040,200
1646,200,3031,200,3039,190
1647,200,3029,200,2996,200
1640,200,2990,200,2995,200
1639,200,2989,200,2994,200
1638,200,2988,58,3145,25
1637,76,3122,200,3119,200
1636,200,3106,50,3118,200
1634,61,3105,200,3116,200
1643,98,3103,71,3125,134
1632,200,3119,200,3115,72
1631,113,3121,58,3114,165
1630,200,3063,200,3112,200
1629,107,3132,91,3110,200
1628,117,3139,145,3109,200
1627,200,3138,51,3108,64
1642,200,3137,167,3124,200
1644,200,3136,186,3126,88
1588,200,3135,200,3064,200
1653,200,3133,152,3139,145
1659,91,3130,187,3144,200
1658,183,3129,200,3121,58
1657,197,3108,64,3143,200
1656,133,3128,92,3142,200
1655,69,3127,200,3141,200
1654,200,3126,88,3140,81
1652,200,3124,200,3138,51
1645,200,3123,200,3127,200
1651,38,3102,200,3137,167
1650,200,3101,200,3136,186
1649,200,3100,200,3135,200
1648,200,3071,147,3132,91
1310,200,3080,200,3129,200
5171,200,3078,200,3128,92
1312,200,3077,59,3107,200
4887,200,3075,200,3106,50
4780,200,3073,200,3120,66
4773,68,3107,200,3122,200
4779,200,3109,200,2993,200
4778,200,2986,200,3018,17
4777,200,3009,200,2991,200
4776,200,2985,200,3001,107
4775,200,3001,107,2990,200
4774,200,3003,179,2989,200
4828,182,3021,200,2988,58
4829,200,3013,200,2987,200
4830,200,3020,168,2986,200
4882,200,3019,200,2985,200
4889,40,3018,17,2999,200
4888,200,3016,200,3002,76
4886,200,3015,200,3022,169
4783,200,3014,200,3013,200
4885,200,3011,200,3020,168
4884,200,3004,163,3019,200
4881,200,3010,200,3016,200
4891,193,3008,200,3123,200
4880,200,3120,66,3015,200
4878,197,3007,200,3014,200
4877,171,3006,200,3010,200
4876,200,3005,200,3003,179
4875,200,3060,200,3009,200
4874,77,3061,200,3008,200
4890,200,3062,200,3007,200
4892,200,3112,200,3006,200
4831,200,3118,200,3005,200
4904,200,3117,200,3004,163
4782,200,3116,200,3061,200
4784,200,3115,72,3062,200
4820,200,3114,165,3063,200
4765,200,3113,200,3117,200
4819,200,3110,200,4862,200
4818,200,4807,200,4861,200
4816,200,4813,200,4860,200
4815,200,4812,200,4676,200
4813,200,5099,200,5102,200
4812,200,5102,200,5092,137
4792,200,5092,137,3931,200
4790,200,5094,200,4876,200
4595,94,5095,200,4874,77
4763,200,5097,200,4677,200
4769,180,5098,200,4675,176
4768,80,5100,200,4859,200
4767,168,4811,200,4674,101
4766,200,5093,200,4673,78
4764,200,4562,162,4672,200
4785,200,4877,171,4671,72
4762,200,4875,200,4670,200
4771,200,4681,92,4669,182
4761,200,4680,200,5100,200
4760,200,5091,200,5098,200
4759,200,5088,26,5097,200
4758,200,5087,200,5094,200
4756,200,5086,148,5093,200
4755,101,5085,59,5091,200
4770,200,5084,178,5105,200
4772,200,5101,200,5090,200
4788,200,5104,200,5088,26
4781,200,5081,111,5087,200
4787,200,5114,200,5086,148
4786,200,5121,200,5085,59
4910,63,5120,200,5084,178
4909,200,5119,200,5104,200
4908,200,5118,200,5106,200
4752,200,5117,200,5081,111
4852,200,5115,200,5117,200
4853,200,5113,200,4667,156
4854,200,4678,200,4666,78
4855,200,4677,200,4665,200
4856,200,4676,200,4655,200
4859,200,4651,37,4710,163
4860,200,4707,200,4703,200
4861,200,4685,200,4709,200
4863,200,4684,200,4708,192
4864,200,4683,200,4707,200
4865,200,4654,95,4706,200
4866,200,4661,200,4705,200
4754,200,4660,100,4704,200
4753,200,4659,200,4682,200
4646,71,4657,80,4681,92
4907,200,4656,200,4680,200
4653,200,4655,200,4651,37
4652,200,4653,200,4657,80
4651,37,4682,200,4656,200
4650,200,4652,200,4654,95
4648,82,4650,200,4663,159
4647,44,4675,176,4653,200
4644,200,4649,200,4652,200
4656,200,4648,82,4650,200
4643,142,4647,44,4678,200
4642,200,4662,200,4649,200
4640,91,4663,159,4648,82
4639,200,4665,200,4647,44
4638,200,4666,78,4646,71
4637,200,4667,156,4645,200
4851,200,4669,182,4644,200
4850,200,4670,200,4659,200
4849,200,4671,72,4660,100
4848,200,4672,200,4661,200
4906,200,4673,78,4662,200
4905,200,4674,101,5123,200
4902,144,5105,200,5122,200
4893,200,5111,200,5121,200
4901,200,5110,193,4877,171
4900,200,5175,200,5075,200
4899,200,5066,200,5074,200
4898,200,5065,121,5073,200
4895,200,5064,157,5071,200
4894,200,5063,200,5068,200
4873,200,5062,200,5061,200
4871,200,5122,200,5067,195
4868,200,5124,48,5066,200
4839,200,4878,197,5065,121
4846,99,5174,200,5064,157
4845,200,5184,31,5063,200
4844,200,5183,200,5062,200
4843,200,5181,200,5124,48
4842,200,5179,181,5126,200
4840,200,5177,94,5181,200
4838,197,5173,170,5077,102
4867,200,5061,200,5188,92
4837,200,5186,200,5187,200
4836,200,5172,60,5186,200
4835,200,5171,200,5185,49
4834,200,5170,53,5184,31
4833,200,5169,62,5183,200
4832,200,5168,200,5179,181
4847,200,5167,200,5190,200
4811,200,5185,49,5177,94
4822,200,5187,200,5175,200
1313,200,5165,200,5174,200
3112,200,5197,200,5173,170
3061,200,5205,200,5172,60
3063,200,5203,151,5171,200
3144,200,5202,200,5076,200
3116,200,5067,195,5070,200
3122,200,5068,200,5120,200
3121,58,5109,200,5057,200
3120,66,5059,200,5119,200
3119,200,5108,200,5118,200
3118,200,5107,200,5115,200
3117,200,5106,200,5107,200
3115,72,5082,172,5114,200
3124,200,5079,87,5113,200
3114,165,5123,200,5111,200
3113,200,5051,200,5110,193
3110,200,5057,200,5109,200
3016,200,5056,200,5108,200
3109,200,5055,131,5082,172
3108,64,5054,200,5079,87
3123,200,5053,200,5125,44
3125,134,5052,69,5051,200
3064,200,5050,200,5056,200
3137,167,5049,200,5078,153
3143,200,5071,200,5055,131
3142,200,5048,47,5054,200
3141,200,5047,186,5053,200
3140,81,5046,200,5052,69
3139,145,5045,200,5050,200
3138,51,5044,40,5059,200
3136,186,5058,200,5049,200
3126,88,5060,117,5048,47
3018,17,5078,153,5047,186
3015,200,5070,200,5046,200
4823,200,5077,102,5045,200
2986,200,5076,200,5044,40
3022,169,5075,200,5058,200
3020,168,5074,200,5060,117
2991,200,5073,200,4712,182
2997,200,4708,192,4713,95
2996,200,4709,200,4714,200
2995,200,4710,163,4610,200
2994,200,4625,106,4819,200
2993,200,4619,200,4818,200
2992,199,4617,52,4721,200
2990,200,4614,200,4720,200
3019,200,4613,200,4719,50
2989,200,4612,94,4612,94
2988,58,4610,200,4619,200
2987,200,4623,200,4618,165
2985,200,4609,200,4617,52
3014,200,4608,154,4615,44
2984,200,4607,200,4614,200
2998,200,4605,200,4613,200
2999,200,4604,186,4611,200
3001,107,4603,200,4621,31
3002,76,4621,31,4609,200
3003,179,4601,139,4821,200
3004,163,4611,200,4608,154
3005,200,4635,200,4607,200
3006,200,4641,47,4605,200
3007,200,4640,91,4604,186
3008,200,4639,200,4620,200
3009,200,4638,200,4623,200
3010,200,4637,200,4602,107
3013,200,4636,111,4633,168
3135,200,4634,200,4639,200
3134,137,4627,59,4638,200
3132,91,4633,168,4637,200
4799,200,4632,138,4636,111
3099,200,4631,200,4635,200
3100,200,4630,200,4634,200
3101,200,4629,65,4820,200
3102,200,4620,200,4822,200
3943,200,4722,167,4624,200
3946,200,4602,107,4800,200
2636,97,4827,200,4835,200
4800,200,4810,200,4833,200
4806,200,4809,200,4796,200
4805,200,4808,200,4804,200
4804,200,4806,200,4811,200
4803,200,4816,200,4810,200
4802,200,4805,200,4808,200
4801,200,4804,200,4807,200
4808,200,4803,200,4806,200
3129,200,4802,200,4805,200
4798,200,4801,200,4803,200
4797,200,4800,200,4813,200
4796,200,4815,200,4802,200
4795,200,4818,200,4801,200
4794,43,4834,200,4799,200
4793,200,4833,200,4823,200
4807,200,4723,200,4798,200
4810,200,4832,200,4797,200
4791,200,4831,200,4812,200
4821,200,4830,200,4815,200
4827,200,4829,200,4832,200
4826,200,4828,182,4825,200
4825,200,4826,200,4831,200
4824,200,4819,200,4830,200
3097,200,4825,200,4829,200
3096,200,4824,200,4828,182
3095,200,4823,200,4827,200
3094,200,4822,200,4826,200
3128,92,4821,200,4824,200
3127,200,4820,200,4816,200
3107,200,4724,200,4632,138
3106,50,4628,200,4631,200
3105,200,4600,200,4715,200
3075,200,4711,200,4695,200
3083,97,4688,151,4590,55
3082,200,4643,142,4588,200
3081,200,4644,200,4587,19
3080,200,4696,200,4586,165
3078,200,4702,200,4585,200
3077,59,4701,200,4584,200
3072,200,4700,200,4640,91
3103,71,4699,178,4641,47
3071,147,4698,200,4642,200
3070,164,4697,151,4691,200
3068,92,4695,200,4699,178
3067,101,4704,200,4698,200
3066,200,4694,136,4697,151
3065,200,4691,200,4696,200
3084,169,4690,200,4694,136
3085,200,4687,200,4591,200
3086,200,4583,200,4690,200
3087,200,4686,200,4701,200
3088,46,4703,200,4688,151
3089,200,4705,200,4687,200
3090,200,4646,71,4686,200
3091,36,4714,200,4685,200
3092,200,4720,200,4684,200
4655,200,4719,50,4683,200
4657,80,4718,200,4700,200
4676,200,4717,200,4702,200
5101,200,4716,200,4643,142
5079,87,4715,200,4711,200
5078,153,4713,95,4717,200
5077,102,4706,200,4716,200
5076,200,4712,182,4583,200
5075,200,4642,200,4594,116
5074,200,4584,200,4630,200
5091,200,4721,200,4572,82
5092,137,4564,200,4629,65
5093,200,4572,82,4628,200
5094,200,4578,200,4627,59
5097,200,4577,200,4625,106
5098,200,4576,200,4603,200
5099,200,4575,200,4601,139
5100,200,4574,176,4718,200
5102,200,4573,54,4573,54
5080,200,4570,131,4579,200
5104,200,4580,200,4578,200
5105,200,4569,200,4577,200
5106,200,4568,28,4576,200
5107,200,4567,200,4575,200
5108,200,4566,200,4574,176
5109,200,4565,157,4581,200
5110,193,4579,200,4595,94
5154,95,4585,200,4570,131
5156,200,4581,200,4569,200
5071,200,4599,37,4568,28
5207,200,4591,200,4567,200
5216,200,4598,28,4566,200
5215,81,4597,43,4565,157
5213,192,4596,40,4580,200
5111,200,4595,94,4582,200
5082,172,4594,116,4600,200
4667,156,4592,200,4592,200
5143,128,4590,55,4599,37
5120,200,4582,200,4598,28
5119,200,4588,200,4597,43
5118,200,4587,19,4596,40
5117,200,4586,165,3231,145
5131,200,3236,122,3242,182
5133,200,3234,198,3232,200
5155,95,3220,200,2829,160
5145,200,2824,147,2831,175
5153,200,2818,93,2832,200
5152,200,2819,200,2833,200
5151,200,2821,200,2834,200
5150,200,2822,100,2835,200
5149,200,2823,200,2836,200
5147,200,2835,200,2904,200
5134,31,2827,147,2939,84
5084,178,2928,66,2865,200
5142,200,2828,200,2867,200
5141,62,2829,160,2888,66
5139,77,2831,175,2889,200
5138,200,2832,200,2890,200
5136,119,2833,200,2891,200
5135,50,2825,200,2828,200
5115,200,2817,200,2840,200
5114,200,2834,200,2827,147
5113,200,2836,200,2825,200
5081,111,2860,200,2824,147
5090,200,2850,200,2823,200
5088,26,2859,200,2822,100
5087,200,2858,200,2821,200
5085,59,2854,101,2839,125
5212,149,2853,200,2841,200
5211,95,2852,200,2864,200
5210,200,2851,98,2857,200
5178,190,2849,200,2863,200
5168,200,2839,125,2862,200
5167,200,2845,200,2861,200
5165,200,2844,48,2860,200
5194,200,2843,200,2859,200
5164,114,2842,200,2892,200
5162,47,2900,43,2893,199
5161,109,2861,200,2887,182
5160,196,2863,200,2874,200
5159,67,2883,200,3725,200
5158,200,2877,200,3726,200
5173,170,2876,200,3305,200
5174,200,2875,200,3302,200
5175,200,2874,200,2638,200
5177,94,2873,200,2876,200
5179,181,2870,200,2883,200
5206,200,2881,79,2881,79
5181,200,2869,200,2880,200
5183,200,2868,200,2879,139
5184,31,2867,200,2878,200
5185,49,2866,200,2877,200
5186,200,2865,200,2875,200
5187,200,2864,200,2885,200
5188,92,2879,139,2873,200
5189,200,2862,200,2894,200
5190,200,2885,200,2871,151
5191,200,2892,200,2870,200
5192,92,2898,54,2869,200
5073,200,2897,200,2868,200
5070,200,2896,177,2884,200
4915,129,2895,200,2886,200
5169,62,2894,200,2866,200
5170,53,2893,199,2895,200
8570,200,2891,200,2902,200
5172,60,2884,200,2901,200
5218,200,2890,200,2900,43
5205,200,2889,200,2899,135
5203,151,2888,66,2898,54
5202,200,2887,182,2896,177
5200,200,2886,200,2858,200
5199,200,2841,200,2854,101
5198,200,2840,200,2842,200
5217,128,2899,135,2918,200
5219,200,2906,200,2964,200
5157,158,2944,109,2971,200
5229,109,2940,200,2970,82
5235,156,2902,200,2969,200
5234,200,2910,200,2968,200
5233,200,2917,200,2967,200
5232,200,2915,200,2965,108
5231,200,2914,170,2946,95
5230,162,2913,200,2944,109
5228,200,2912,64,2906,200
5220,200,2911,71,2914,170
5227,200,2909,155,2921,75
5226,200,2920,200,2920,200
5225,183,2908,200,2919,200
5224,31,2907,200,2917,200
5223,76,2905,146,2974,200
5222,115,2965,108,2915,200
5197,200,2904,200,2913,200
5196,200,2903,83,2923,173
5195,159,2918,200,2912,64
5166,163,2921,75,2911,71
5121,200,2939,84,2910,200
5122,200,2931,200,2909,155
5132,166,2938,200,2908,200
4631,200,2936,200,2907,200
4613,200,2935,200,2922,200
4614,200,2934,200,2924,200
4615,44,2933,189,2943,200
4617,52,2932,200,2934,200
4619,200,2930,200,2942,200
4620,200,2922,200,2972,200
4621,31,2964,200,2975,127
